630, Luisa Gladys, Campos Ninalaya, 41209662, luisagladys.camposninalaya@gmail.com, FEMENINO, oyXaW57MfD, 231111, 
631, Marta, Abanto Garcia, 86075537, marta.abantogarcia@email.com, FEMENINO, LXAogHqJz0, 230122, 240303
632, Adriana Rossmery, Picasso Rebolledo, 62805242, adrianarossmery.picassorebolledo@usmp.pe, FEMENINO, uRB4y6tR8A, 230507, 
633, Nicol, Arce Magallan, 15400420, nicol.arcemagallan@gmail.com, FEMENINO, xDSk2UDzUJ, 230113, 241119
634, Patricio Arnold, Tompson Ruiz, 62114275, patricioarnold.tompsonruiz@hotmail.com, MASCULINO, HKEHkIvRCG, 230620, 240909
635, Emiliano Javier, Cuba Ancco, 57276976, emilianojavier.cubaancco@example.com, MASCULINO, KFL06ZLNBq, 230809, 
636, Arnold Tony, Bordon Valdelomar, 32205016, arnoldtony.bordonvaldelomar@example.com, MASCULINO, Gakh2KIy0i, 230720, 
637, Williams, Guerra AvelinoLinares, 50978533, williams.guerraavelinolinares@usmp.pe, MASCULINO, 0NcACviqkr, 230617, 
638, Logan Marcelo, Alvino Limay, 04388958, loganmarcelo.alvinolimay@example.com, MASCULINO, M9i5BVSLo6, 231007, 240921
639, Pedro, Bazan Ancori, 40236595, pedro.bazanancori@example.com, MASCULINO, ReEoMEex61, 230120, 
640, Giomar Isaias, Buitron Acuna, 26388138, giomarisaias.buitronacuna@example.com, MASCULINO, l1a8feVbpx, 230804, 240505
641, Sarahi, Vengoa Amancay, 02331082, sarahi.vengoaamancay@usmp.pe, FEMENINO, vroKzwM8Qp, 230429, 240811
642, Laura, Silva Cardenas, 95149808, laura.silvacardenas@email.com, FEMENINO, hkUUQGPWdt, 230721, 240816
643, Yahaira, Silva Soria, 24614711, yahaira.silvasoria@example.com, FEMENINO, dcrhOmrcFO, 230621, 240708
644, Claudia, Campomanes Avila, 25472529, claudia.campomanesavila@hotmail.com, FEMENINO, 66Ps7t0gRZ, 230409, 240110
645, Fred, Santander Amado, 30926349, fred.santanderamado@hotmail.com, MASCULINO, purvIqOzcR, 230107, 240531
646, Ramon Patricio, Velarde Atayupanqui, 43011061, ramonpatricio.velardeatayupanqui@hotmail.com, MASCULINO, H2jChDWAWK, 230407, 240918
647, Pedro Jonathan, Garcia Aiquipa, 91371735, pedrojonathan.garciaaiquipa@test.com, MASCULINO, GaPCEY42cp, 231223, 240622
648, Cristian Arturo, Alejos Reyes, 51828645, cristianarturo.alejosreyes@example.com, MASCULINO, tliV8BOaNL, 230708, 240903
649, Roy Elmer, Farfan Berroa, 62732365, royelmer.farfanberroa@gmail.com, MASCULINO, mSxYjHK0KY, 230912, 
650, Jacob, Arias Vengoa, 09991009, jacob.ariasvengoa@hotmail.com, MASCULINO, SjCghLvB08, 230715, 
651, Nikol Martha, Carbajal Alcedo, 62456744, nikolmartha.carbajalalcedo@test.com, FEMENINO, lM3Z7VkP60, 230415, 
652, Adrian Carlos, Lazo Casma, 80260974, adriancarlos.lazocasma@gmail.com, MASCULINO, nqCp2jQIMc, 230227, 240706
653, Rossana Dina, Ugarte Balbin, 29375564, rossanadina.ugartebalbin@gmail.com, FEMENINO, xcJw9z3lLw, 230521, 241213
654, Stefany Jimena, Bejarano Santander, 52324490, stefanyjimena.bejaranosantander@gmail.com, FEMENINO, OwsCgGOBou, 230210, 241121
655, Carlota, Benavente Abad, 48738365, carlota.benaventeabad@email.com, FEMENINO, BgI471wkXx, 230122, 
656, Abraham Antony, Araujo Castillo, 47698436, abrahamantony.araujocastillo@example.com, MASCULINO, ox1ED9N0A7, 230723, 240910
657, Valeska Mirella, Carrion Ayala, 82519450, valeskamirella.carrionayala@example.com, FEMENINO, yBJqWhqkrg, 230624, 
658, Henry, Benavente Tompson, 24675368, henry.benaventetompson@usmp.pe, MASCULINO, hMQbRtnSKk, 230726, 
659, Kenyi Fred, Acevedo Arbulu, 43767617, kenyifred.acevedoarbulu@email.com, MASCULINO, M1Ns6ZWmjo, 230903, 
660, Rossana Raquel, Barrantes Palma, 45196774, rossanaraquel.barrantespalma@email.com, FEMENINO, KnoLef9JZX, 230413, 
661, Rafael Fredy, Lagos Figueroa, 78199206, rafaelfredy.lagosfigueroa@test.com, MASCULINO, VX6fus39Jo, 230120, 240210
662, Arturo Igor, Rojas Loayza, 85538882, arturoigor.rojasloayza@hotmail.com, MASCULINO, 1JZk8UXc1F, 231116, 
663, Lia, Torres Huertas, 60270472, lia.torreshuertas@email.com, FEMENINO, LojuYEd6VI, 230617, 
664, Fabian, Ortega Cabana, 48229010, fabian.ortegacabana@gmail.com, MASCULINO, SI0WwZFm5H, 230820, 
665, Daniel, Romero Montenegro, 94971155, daniel.romeromontenegro@test.com, MASCULINO, 3cdgqxvzsx, 230518, 
666, Noel Alexis, Masco Romero, 58451228, noelalexis.mascoromero@email.com, MASCULINO, vqFHxnT2Dd, 230807, 
667, Cristhian, Huamani Bernal, 26750291, cristhian.huamanibernal@hotmail.com, MASCULINO, wQZcMPo186, 230928, 
668, Gustavo, Duarte Acha, 02211477, gustavo.duarteacha@email.com, MASCULINO, uzSvF8Sct8, 230219, 240307
669, Cristian, Martin Alfaro, 79596014, cristian.martinalfaro@email.com, MASCULINO, wAegiRiipc, 230331, 240110
670, Hugo Enrique, Duran Quispe, 01625464, hugoenrique.duranquispe@example.com, MASCULINO, qCzYammedJ, 230730, 241019
671, Rous Rosalinda, Ortiz Masco, 38920077, rousrosalinda.ortizmasco@hotmail.com, FEMENINO, NK8PYJb4m2, 230220, 
672, Joaquin Steven, Huamantinco Butron, 69014340, joaquinsteven.huamantincobutron@example.com, MASCULINO, JNdEgWgTkm, 230304, 
673, Brandom Eder, Arce Arbulu, 77694322, brandomeder.arcearbulu@hotmail.com, MASCULINO, 31OanPJEEK, 231220, 241105
674, Arnold, Camones Soria, 51443131, arnold.camonessoria@test.com, MASCULINO, I6PmoDEK3t, 230714, 
675, Lizeth Micaela, Atayupanqui Calixto, 94351394, lizethmicaela.atayupanquicalixto@example.com, FEMENINO, NeZIsHRQA6, 231218, 240508
676, Leonardo Wilmer, Echeandia Nicodemos, 54585533, leonardowilmer.echeandianicodemos@example.com, MASCULINO, 4qQaajauGw, 230113, 
677, Jefferson, Alvino Bautista, 78240284, jefferson.alvinobautista@hotmail.com, MASCULINO, vPAIM4iwG4, 230721, 240223
678, Andree Eduardo, Campomanes Arroyo, 46497806, andreeeduardo.campomanesarroyo@usmp.pe, MASCULINO, qGcArVxnKj, 230417, 
679, Mariana Rossangela, Becerra Anco, 36959574, marianarossangela.becerraanco@test.com, FEMENINO, a1420ZSEgS, 230222, 240530
680, Flor Fabiola, Alva Campos, 49358467, florfabiola.alvacampos@usmp.pe, FEMENINO, JXjyJ56VTV, 230606, 
681, Yaretzi Fiorella, Maldini Arbulu, 43151797, yaretzifiorella.maldiniarbulu@test.com, FEMENINO, guXsR2LaTy, 230504, 
682, Susana, Huamani Alba, 78840023, susana.huamanialba@hotmail.com, FEMENINO, U0JEy4fWjN, 230219, 240417
683, Victoria, Lopez Campomanes, 48920191, victoria.lopezcampomanes@gmail.com, FEMENINO, Vr20OhE2jG, 230303, 
684, Nick, Ancco Yparraguirre, 72396862, nick.anccoyparraguirre@hotmail.com, MASCULINO, gSH0QpxYWa, 230320, 
685, Adriano Enzo, Casma Rivera, 83395091, adrianoenzo.casmarivera@test.com, MASCULINO, CDiF8qzw8X, 230712, 240327
686, Guillermo Edwin, Yllanes Cabana, 22185558, guillermoedwin.yllanescabana@hotmail.com, MASCULINO, Dmg0ej6JPj, 230526, 240531
687, Andres Hernando, Romero Santander, 64353374, andreshernando.romerosantander@usmp.pe, MASCULINO, 3IypOtMcXx, 230718, 240524
688, Cristina Jimena, Arbulu Rojas, 17525959, cristinajimena.arbulurojas@usmp.pe, FEMENINO, ScYzsP098x, 230923, 
689, Mateo, Ramirez Benavente, 15421830, mateo.ramirezbenavente@example.com, MASCULINO, l9VefrC5k6, 230515, 
690, Vanessa Gladys, Granados Casma, 06434411, vanessagladys.granadoscasma@gmail.com, FEMENINO, 8AeoRWOWOX, 231124, 240303
691, Stephanie Annie, Modesto Vilcayauri, 95085480, stephanieannie.modestovilcayauri@email.com, FEMENINO, KXNactUrCm, 230923, 240102
692, Brandom, Caballero Nivardo, 69734046, brandom.caballeronivardo@hotmail.com, MASCULINO, nt4zRJuUkG, 231224, 
693, Yasser, Sanchez Lagos, 86381096, yasser.sanchezlagos@usmp.pe, MASCULINO, 59AAeFXofj, 231031, 240531
694, Rosmery, Jacome Bernal, 81904343, rosmery.jacomebernal@email.com, FEMENINO, h7llPgfxTw, 231013, 
695, Cristhiam Mauricio, Borda Marino, 06183453, cristhiammauricio.bordamarino@usmp.pe, MASCULINO, yFaJTaYue9, 230425, 240604
696, Samantha Maria, Cabana Nicodemos, 91703016, samanthamaria.cabananicodemos@gmail.com, FEMENINO, yaHeg6w4EK, 230421, 
697, Martina, Alvarado Alarcon, 65980246, martina.alvaradoalarcon@usmp.pe, FEMENINO, 9JadHaHDIQ, 230606, 240408
698, Martina Luna, Alejos Bravo, 83816010, martinaluna.alejosbravo@usmp.pe, FEMENINO, 2q5minN08p, 230407, 240518
699, Gonzalo Fabian, Rebolledo Velez, 18981880, gonzalofabian.rebolledovelez@gmail.com, MASCULINO, S0TluP26dK, 230911, 240412
700, Monica, Maldini Nicodemos, 97310906, monica.maldininicodemos@test.com, FEMENINO, saH11ku4ny, 231101, 240530
701, Dayana, Apolinario Arias, 94391461, dayana.apolinarioarias@test.com, FEMENINO, zIsCgcUQQe, 230217, 240519
702, Mirella, Alvarez Armas, 56467785, mirella.alvarezarmas@gmail.com, FEMENINO, prpQboG334, 230630, 240311
703, Abraham Wilder, Benites Diaz, 33734710, abrahamwilder.benitesdiaz@hotmail.com, MASCULINO, 93ESp08ent, 230210, 240119
704, Leonardo, Alfaro Cahuana, 41116693, leonardo.alfarocahuana@gmail.com, MASCULINO, cVRVBuH5LC, 231005, 
705, Patricia Ivonne, Huarcaya Arroyo, 10142421, patriciaivonne.huarcayaarroyo@example.com, FEMENINO, oW9vqHUhF1, 230516, 240303
706, Alejandro, Guizado Vera, 00426497, alejandro.guizadovera@hotmail.com, MASCULINO, huYecN9hc2, 230413, 240521
707, Dayana Ingrid, Nino Alarcon, 25497730, dayanaingrid.ninoalarcon@example.com, FEMENINO, doEzUi47Rq, 230325, 240323
708, Jhonny, Armas Apaza, 40104544, jhonny.armasapaza@usmp.pe, MASCULINO, vkLDduk9Ox, 231022, 
709, Bill, Chavez Bruna, 46879182, bill.chavezbruna@gmail.com, MASCULINO, CLRtXDMdok, 230126, 240617
710, Fabiola, Figueroa Vasquez, 07208017, fabiola.figueroavasquez@usmp.pe, FEMENINO, duuU0fhHbU, 230809, 
711, Jair, Andia Guzman, 36634979, jair.andiaguzman@email.com, MASCULINO, dfWo2Yxcau, 230508, 
712, Luisa, Roldan Armas, 27792270, luisa.roldanarmas@usmp.pe, FEMENINO, 5bVaouiZPO, 230118, 240828
713, Emiliano Franchesco, Carpio Vera, 66366854, emilianofranchesco.carpiovera@test.com, MASCULINO, WTvxWetbX0, 230516, 
714, Giannina Paola, Ancco Abanto, 26336926, gianninapaola.anccoabanto@gmail.com, FEMENINO, RMCekJJLHf, 230112, 240329
715, Jesus, Montalvo Chuchon, 93795473, jesus.montalvochuchon@test.com, MASCULINO, JE1fnWFqbO, 230625, 
716, Pamela, Aguilar Vilcayauri, 26386164, pamela.aguilarvilcayauri@hotmail.com, FEMENINO, t0PmTmbN6w, 230809, 240605
717, Mariano Roberto, Aliaga Laurente, 91110930, marianoroberto.aliagalaurente@example.com, MASCULINO, eswRfw5skP, 230210, 240215
718, Jefferson Arturo, Amancay Lopez, 53009180, jeffersonarturo.amancaylopez@email.com, MASCULINO, wCHoroAWni, 230312, 240603
719, Juan, Amado Barrantes, 40009825, juan.amadobarrantes@hotmail.com, MASCULINO, Bu5AB0bwcO, 230213, 
720, Miguel Vladimir, Asin Tarazona, 36240404, miguelvladimir.asintarazona@example.com, MASCULINO, j8EHZ9K2Xd, 230926, 240130
721, Sheyla, Ticona Arrazola, 74227583, sheyla.ticonaarrazola@test.com, FEMENINO, 5p0JeXz7KR, 230830, 240303
722, Elvira Zuleika, Roldan Molina, 91434736, elvirazuleika.roldanmolina@example.com, FEMENINO, tLRfVh06lR, 230524, 
723, Miriam, Caycho Apaza, 26043997, miriam.caychoapaza@test.com, FEMENINO, eYjBNe5F5r, 230102, 241030
724, Victoria Viviana, Diaz Avila, 27782899, victoriaviviana.diazavila@gmail.com, FEMENINO, TVTG2jArNB, 231116, 
725, Albert Osvaldo, Granados Cabrera, 61309736, albertosvaldo.granadoscabrera@hotmail.com, MASCULINO, SEYUNe8rjK, 231203, 
726, Jhonny Jacobo, Ugarte Basilio, 51871107, jhonnyjacobo.ugartebasilio@email.com, MASCULINO, 8uTSSXhWzM, 230618, 
727, John, Valdelomar Camones, 05918412, john.valdelomarcamones@hotmail.com, MASCULINO, NBLBxB4ymV, 231211, 
728, Nick Noel, Prada Arce, 57207520, nicknoel.pradaarce@usmp.pe, MASCULINO, xjkF4OHvTl, 231120, 240203
729, James, Estrada Robles, 64349586, james.estradarobles@gmail.com, MASCULINO, G6t1gJ8o5A, 230401, 240310
730, Fabio, Guzman Prada, 43384551, fabio.guzmanprada@email.com, MASCULINO, M1AdoUEKmD, 230102, 
731, Fredy Cristhiam, Arbulu Llerena, 27443477, fredycristhiam.arbulullerena@example.com, MASCULINO, tXaLtwxn2E, 231027, 240509
732, Gabriel Mario, Andia Galindo, 01804841, gabrielmario.andiagalindo@usmp.pe, MASCULINO, FMM9GCsvSW, 230627, 240120
733, Marcelo, Fernandez Valderrama, 84994716, marcelo.fernandezvalderrama@usmp.pe, MASCULINO, 0uC3zxoE9p, 231018, 240514
734, Ingrid, Julcarima Alba, 56065520, ingrid.julcarimaalba@usmp.pe, FEMENINO, VGAGHFIR10, 240101, 240512
735, Paola, Acevedo Acha, 41195637, paola.acevedoacha@hotmail.com, FEMENINO, G7U9kWRnGt, 230217, 240320
736, Nicolas Deivis, Vilchez Rojas, 45210800, nicolasdeivis.vilchezrojas@gmail.com, MASCULINO, f4FHEpxwbx, 230721, 
737, Giovanna Medaly, Alegre Romero, 10166696, giovannamedaly.alegreromero@hotmail.com, FEMENINO, DITpunJk2o, 231025, 
738, Eva, Martin Andrade, 16527792, eva.martinandrade@gmail.com, FEMENINO, kLzf2rmyTG, 230317, 
739, Arturo Franchesco, Ibanez Estrada, 16983184, arturofranchesco.ibanezestrada@hotmail.com, MASCULINO, ryAT2ejOwS, 230902, 240312
740, Yessenia, Granados Rengifo, 82527087, yessenia.granadosrengifo@gmail.com, FEMENINO, mszPHqSGrY, 230217, 
741, Paolo, Cuba Palma, 48616877, paolo.cubapalma@test.com, MASCULINO, ct73EDifeF, 231031, 
742, Mauricio Dario, Bustamante Duran, 34281670, mauriciodario.bustamanteduran@test.com, MASCULINO, ucHU03JfYP, 230526, 
743, Nicol, Farfan Mancilla, 02807189, nicol.farfanmancilla@test.com, FEMENINO, nPkUmzGPtn, 230603, 
744, Mia Fiorella, Abanto Arevalo, 86758932, miafiorella.abantoarevalo@gmail.com, FEMENINO, 0ZNb8NlHiX, 230308, 240103
745, Javier, Azabache Alva, 65170062, javier.azabachealva@hotmail.com, MASCULINO, kZ0WcUAUoO, 230823, 240528
746, Lenin, Cano Estrada, 15420276, lenin.canoestrada@example.com, MASCULINO, 7xIqdxQMo6, 230929, 240103
747, Aldo Joel, Sanchez Amodeo, 25034009, aldojoel.sanchezamodeo@test.com, MASCULINO, FIoqPWzN8A, 231102, 
748, David, Rivas Rivero, 97073121, david.rivasrivero@usmp.pe, MASCULINO, CtOWBLUMpT, 230829, 240109
749, Bill, Mautino Arpasi, 24438675, bill.mautinoarpasi@gmail.com, MASCULINO, cZH9U9YouV, 231011, 
750, Martina, Berroa Galvez, 30815433, martina.berroagalvez@hotmail.com, FEMENINO, yuzZKqHyaK, 230609, 240516
751, Matias, Caycho Briceno, 03261579, matias.caychobriceno@test.com, MASCULINO, CLXtk0kpTD, 230901, 240306
752, Mariana, Butron Becerra, 58902951, mariana.butronbecerra@usmp.pe, FEMENINO, 3Z3m6eVSPh, 231128, 240113
753, Javier, Verastegui Carrasco, 85554450, javier.verasteguicarrasco@gmail.com, MASCULINO, nB4QVG5Gxw, 230615, 240508
754, Andree Jean, Ortiz Julcarima, 88991300, andreejean.ortizjulcarima@test.com, MASCULINO, eWoNFdMf4v, 230818, 240503
755, Fred, Rivero Vargas, 38589605, fred.riverovargas@usmp.pe, MASCULINO, 0rksuvo4Xy, 230313, 240601
756, Mario, Torres Mamani, 08268309, mario.torresmamani@test.com, MASCULINO, QSCSGjBEZN, 230602, 
757, Ulises, Ortiz LLantoy, 21978482, ulises.ortizllantoy@test.com, MASCULINO, OLDDgpTTgA, 230921, 
758, Yannella Sarahi, Poma Apaza, 53038599, yannellasarahi.pomaapaza@gmail.com, FEMENINO, 0cuhuUSzmR, 230802, 
759, Paul Dario, Romero Campomanes, 88289124, pauldario.romerocampomanes@email.com, MASCULINO, IkAsY8cKMZ, 230716, 
760, Carmen Shirley, Molina Gonzalez, 69502271, carmenshirley.molinagonzalez@gmail.com, FEMENINO, TUbN9LDAT5, 231223, 
761, Veronica, Arroyo Loayza, 64751661, veronica.arroyoloayza@email.com, FEMENINO, IYKzrGEpVU, 230504, 
762, Noel Eder, Ortiz Sanchez, 77082265, noeleder.ortizsanchez@hotmail.com, MASCULINO, 5yGaj3tYqC, 230128, 
763, Emanuel, AvelinoLinares Barrantes, 86541033, emanuel.avelinolinaresbarrantes@usmp.pe, MASCULINO, aCYK8bwpgb, 230114, 240108
764, Logan, Barrios Balcazar, 83324891, logan.barriosbalcazar@gmail.com, MASCULINO, lXlBa4fEQh, 231008, 
765, Javier Dylan, Lovera LLantoy, 62148740, javierdylan.loverallantoy@example.com, MASCULINO, 4X0vIdmPV2, 231215, 240223
766, Victoria, Reyes Bilbao, 03102503, victoria.reyesbilbao@gmail.com, FEMENINO, sMcOcpXXfy, 230611, 
767, Leo, Acha Llerena, 24548068, leo.achallerena@gmail.com, MASCULINO, 4pc9VxqBOy, 231101, 240601
768, Karina Mia, Lucero Yllanes, 99343352, karinamia.luceroyllanes@test.com, FEMENINO, hiF4fzYYEt, 230123, 240205
769, Isaias Edwin, Cahuana Alfaro, 84802990, isaiasedwin.cahuanaalfaro@hotmail.com, MASCULINO, 6NwxNNNcpE, 230310, 240206
770, Marcia, Montalvo Borda, 10574300, marcia.montalvoborda@example.com, FEMENINO, b8ZMD9TyBN, 230730, 
771, Jhon, Tompson Paredes, 95632737, jhon.tompsonparedes@hotmail.com, MASCULINO, nVs2ZNXYaA, 230123, 
772, Gloria, Barrantes Ruiz, 54681688, gloria.barrantesruiz@usmp.pe, FEMENINO, FjsD6NEdq5, 230410, 
773, Beatriz Sofia, Bautista Alfaro, 80035658, beatrizsofia.bautistaalfaro@hotmail.com, FEMENINO, I4g0Lqz5qX, 230711, 
774, Deivis, Vilcayauri Garcia, 17589321, deivis.vilcayaurigarcia@hotmail.com, MASCULINO, 6V2PQZf2vA, 230123, 240201
775, Isabel, Velarde Carrascal, 12437256, isabel.velardecarrascal@gmail.com, FEMENINO, q99bkLkjzV, 230414, 
776, Kenyi Albert, Acevedo Corrales, 87349113, kenyialbert.acevedocorrales@test.com, MASCULINO, 7IEnbx4fvJ, 230125, 
777, Lia, Verastegui Villarreal, 31942671, lia.verasteguivillarreal@usmp.pe, FEMENINO, cAo1wLwJwv, 231228, 240115
778, Jerika, Torres Chavez, 78417211, jerika.torreschavez@email.com, FEMENINO, e5HROUF4si, 231208, 
779, Rossana, Caceres AvelinoLinares, 21345631, rossana.caceresavelinolinares@test.com, FEMENINO, rJPSbnJW60, 230527, 
780, Elena, Poma Becerra, 88440932, elena.pomabecerra@hotmail.com, FEMENINO, ykc2M9qy7V, 230307, 240226
781, Beatriz, Arias Aguero, 56327947, beatriz.ariasaguero@example.com, FEMENINO, hRtU1pbtbs, 230823, 
782, Thalia, Duran Campomanes, 63260019, thalia.durancampomanes@hotmail.com, FEMENINO, 6Rdbe7rbwT, 230916, 240309
783, Lizeth, Ayala Morante, 07688501, lizeth.ayalamorante@usmp.pe, FEMENINO, jj3UnMAlUi, 230413, 
784, Stefany, Cherres Velasquez, 56215120, stefany.cherresvelasquez@example.com, FEMENINO, LqS7r0MNlK, 231118, 
785, Araceli Daniela, Bertolotti Velarde, 35228284, aracelidaniela.bertolottivelarde@gmail.com, FEMENINO, NeyXpjbTLf, 231028, 240125
786, Gloria Valeria, Alegre Carpio, 68719993, gloriavaleria.alegrecarpio@usmp.pe, FEMENINO, 3tFaJx6leZ, 230131, 240417
787, Alonso, Asencios Llanque, 47617907, alonso.asenciosllanque@test.com, MASCULINO, XRbRSsF697, 230416, 240501
788, Andre, Escalante Carrasco, 47440931, andre.escalantecarrasco@email.com, MASCULINO, YNcZ1G7Qoj, 231104, 
789, Roberto Eduardo, Prada Condori, 34158666, robertoeduardo.pradacondori@usmp.pe, MASCULINO, xEOMgrtCMx, 230311, 
790, Fredy, Culqui Camones, 60046072, fredy.culquicamones@usmp.pe, MASCULINO, oIc9mpKt5O, 230708, 
791, Yasser, Bances Duarte, 04814481, yasser.bancesduarte@example.com, MASCULINO, GGHovAS5uj, 230705, 
792, Camila, Rodriguez Alcas, 20898226, camila.rodriguezalcas@example.com, FEMENINO, jg36zItqmj, 230316, 
793, Sunesis, Churampi Becerra, 39963145, sunesis.churampibecerra@hotmail.com, FEMENINO, HOOjxkpGwR, 230727, 
794, Guillermo Osvaldo, Yamao Cardenas, 61961818, guillermoosvaldo.yamaocardenas@test.com, MASCULINO, KFojpgRYbb, 230601, 240323
795, Diana Teresa, Nino Santiago, 58913483, dianateresa.ninosantiago@example.com, FEMENINO, ZibDgMrWsc, 230508, 
796, Alessandra, Amodeo Carrillo, 67103308, alessandra.amodeocarrillo@hotmail.com, FEMENINO, 2rN8bdTrjp, 231201, 
797, Gianella, Duarte Perez, 74010803, gianella.duarteperez@email.com, FEMENINO, 5vCdRHBr9g, 230411, 
798, Yaretzi Alexandra, Acevedo Cano, 75114372, yaretzialexandra.acevedocano@test.com, FEMENINO, BFeiJVvYXq, 230420, 240518
799, Valeska, Bautista Carrillo, 80148116, valeska.bautistacarrillo@hotmail.com, FEMENINO, FAsTr2URkN, 231006, 
800, Giannina Nayeli, Aiquipa Benites, 72656691, gianninanayeli.aiquipabenites@gmail.com, FEMENINO, 75mmJJGJH7, 230701, 240207
801, Natalia, Rivera Ibanez, 21312920, natalia.riveraibanez@test.com, FEMENINO, 1oXdweTkbs, 231112, 240227
802, James Wilder, Aguero Aquino, 40447593, jameswilder.agueroaquino@example.com, MASCULINO, XM1G2GODJ2, 230222, 240307
803, Fabiola Beatriz, Espinoza Ayala, 22981383, fabiolabeatriz.espinozaayala@test.com, FEMENINO, I3qBryaJ6b, 230425, 
804, Sara Gloria, Molina Cherres, 90304893, saragloria.molinacherres@gmail.com, FEMENINO, gAnIMGpaVJ, 230716, 240330
805, Lidia Sandra, Ramirez Lazo, 90820728, lidiasandra.ramirezlazo@hotmail.com, FEMENINO, TtfCRJkHBW, 230902, 240430
806, Cesar Erick, Llerena Rivera, 21816238, cesarerick.llerenarivera@email.com, MASCULINO, wrMoVOICKC, 230913, 
807, Gary Domingo, Bertolotti Alvarado, 82296105, garydomingo.bertolottialvarado@test.com, MASCULINO, kO765HLxA1, 230802, 240319
808, Yanfranco, Fernandez Condori, 40969895, yanfranco.fernandezcondori@gmail.com, MASCULINO, iEP7fOTZNF, 230916, 240405
809, Stephanie, Quichiz Chuchon, 54544729, stephanie.quichizchuchon@gmail.com, FEMENINO, zrxB0bZ6gh, 230125, 240509
810, Renato, Arbulu Carrillo, 63569818, renato.arbulucarrillo@test.com, MASCULINO, 0fvwQjVZfS, 230927, 
811, Bryan Guillermo, Rojas Montenegro, 91582137, bryanguillermo.rojasmontenegro@gmail.com, MASCULINO, 4YWyJQOsW1, 231228, 240604
812, Valeska, Anco Salazar, 24742683, valeska.ancosalazar@example.com, FEMENINO, 4hvPIs7RKg, 231102, 
813, Agustin Frederick, Galindo Vera, 03070221, agustinfrederick.galindovera@email.com, MASCULINO, p5wEa1uFRI, 230813, 240510
814, Fabio Rodrigo, Andrade Velez, 65504145, fabiorodrigo.andradevelez@hotmail.com, MASCULINO, pg1aAe4gfX, 230223, 
815, Mayra, Bilbao Alcedo, 91369543, mayra.bilbaoalcedo@gmail.com, FEMENINO, HFzWRe3tYB, 230115, 240605
816, Igor, Cordova Vargas, 98732226, igor.cordovavargas@gmail.com, MASCULINO, L3yLcT4Rrt, 230509, 240523
817, Arnold, Ibanez Avalos, 38490712, arnold.ibanezavalos@hotmail.com, MASCULINO, TeUr02m6db, 230922, 
818, Aldo, Churampi Maldini, 54993488, aldo.churampimaldini@hotmail.com, MASCULINO, RunaWY42Gs, 230526, 240222
819, Jhon Marlex, Salazar Barriga, 21324509, jhonmarlex.salazarbarriga@usmp.pe, MASCULINO, Hcv7A42Vg2, 230403, 
820, Claudia, Alva Nieves, 32009587, claudia.alvanieves@gmail.com, FEMENINO, JOnRNhLw4q, 230406, 
821, Sebastian, Arrazola Ticlla, 05174590, sebastian.arrazolaticlla@hotmail.com, MASCULINO, IpU9YvJAei, 230807, 240221
822, Angelly Ada, Sullca Ticona, 38374331, angellyada.sullcaticona@usmp.pe, FEMENINO, nUvMQMlm7Y, 231218, 240520
823, Enzo, Ibanez Barrantes, 04981702, enzo.ibanezbarrantes@gmail.com, MASCULINO, Ni5ljBVti2, 230621, 240508
824, Logan Ander, Caballero Ancori, 83053609, loganander.caballeroancori@test.com, MASCULINO, b2bhfLAOaZ, 230912, 
825, Joe, Aquino Carrion, 66953471, joe.aquinocarrion@usmp.pe, MASCULINO, y5fckOZN9N, 230304, 240417
826, Andre Rafael, Montenegro Berroa, 29123677, andrerafael.montenegroberroa@example.com, MASCULINO, YMnf0PSogJ, 230901, 
827, Jasmin Alexandra, Mendoza Serna, 92873660, jasminalexandra.mendozaserna@usmp.pe, FEMENINO, 637fKBJllM, 231107, 240604
828, Raquel Rous, Huarcaya Altamirano, 91994210, raquelrous.huarcayaaltamirano@example.com, FEMENINO, 7TcrZHnAEl, 231029, 
829, Julieta Sofia, Acosta Valdelomar, 16927097, julietasofia.acostavaldelomar@example.com, FEMENINO, MCJKOYc4Fu, 230913, 240627
830, Williams Benjamin, Morante Loayza, 68495586, williamsbenjamin.moranteloayza@test.com, MASCULINO, N8YI9ZrBKM, 230911, 
831, Darinka, Velasquez Benavente, 77607568, darinka.velasquezbenavente@hotmail.com, FEMENINO, ZDJQe8AZJW, 230727, 240404
832, Armando, Poma Arpasi, 03768978, armando.pomaarpasi@example.com, MASCULINO, qlI2juA1Xh, 230303, 240519
833, Jefferson, Gonzalez Amado, 05871186, jefferson.gonzalezamado@hotmail.com, MASCULINO, tOqsmjaBYT, 230620, 
834, Brayan Cristhiam, Bejarano Morante, 52409959, brayancristhiam.bejaranomorante@email.com, MASCULINO, NLTOHV78QJ, 231117, 240501
835, Ariana Roxana, Ballena Alegre, 75254396, arianaroxana.ballenaalegre@example.com, FEMENINO, Pxu9aMLkrB, 230520, 
836, Felix Marcelo, Roldan Alvino, 31313024, felixmarcelo.roldanalvino@usmp.pe, MASCULINO, wGcgwYCCEg, 230827, 
837, Irene, Amaya Montalvo, 56033844, irene.amayamontalvo@gmail.com, FEMENINO, z7K85SKwmF, 230917, 
838, Alonso Emanuel, Aguero Baldoceda, 58724346, alonsoemanuel.aguerobaldoceda@email.com, MASCULINO, B4yLEKmc5C, 230901, 
